method,note_id,split,gold_mentions,predicted_spans,span_tp,span_fp,span_fn,per_percent,text_retention
Raw prompt,physionet-relabeled-train-0675,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0676,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0677,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0678,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0679,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0680,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0681,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0682,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0683,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0684,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0685,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0686,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0687,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0688,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0689,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0690,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0691,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0692,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0693,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0694,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0695,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0696,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0697,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0698,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0699,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0700,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0701,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0702,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0703,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0704,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0705,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0706,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0707,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0708,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0709,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0710,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0711,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0712,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0713,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0714,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0715,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0716,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0717,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0718,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0719,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0720,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0721,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0722,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0723,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0724,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0725,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0726,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0727,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0728,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0729,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0730,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0731,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0732,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0733,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0734,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0735,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0736,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0737,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0738,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0739,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0740,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0741,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0742,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0743,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0744,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0745,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0746,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0747,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0748,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0749,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0750,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0751,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0752,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0753,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0754,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0755,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0756,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0757,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0758,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0759,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0760,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0761,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0762,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0763,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0764,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0765,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0766,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0767,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0768,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0769,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0770,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0771,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0772,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0773,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0774,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0775,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0776,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0777,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0778,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0779,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0780,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0781,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0782,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0783,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0784,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0785,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0786,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0787,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0788,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0789,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0790,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0791,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0792,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0793,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0794,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0795,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0796,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0797,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0798,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0799,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0800,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0801,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0802,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0803,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0804,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0805,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0806,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0807,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0808,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0809,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0810,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0811,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0812,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0813,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0814,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0815,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0816,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0817,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0818,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0819,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0820,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0821,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0822,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0823,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0824,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0825,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0826,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0827,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0828,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0829,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0830,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0831,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0832,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0833,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0834,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0835,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0836,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0837,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0838,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0839,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0840,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0841,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0842,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0843,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0844,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0845,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0846,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0847,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0848,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0849,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0850,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0851,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0852,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0853,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0854,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0855,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0856,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0857,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0858,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0859,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0860,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0861,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0862,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0863,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0864,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0865,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0866,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0867,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0868,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0869,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0870,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0871,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0872,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0873,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0874,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0875,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0876,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0877,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0878,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0879,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0880,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0881,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0882,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0883,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0884,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0885,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0886,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0887,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0888,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0889,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0890,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0891,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0892,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0893,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0894,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0895,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0896,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0897,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0898,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0899,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0900,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0901,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0902,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0903,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0904,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0905,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0906,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0907,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0908,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0909,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0910,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0911,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0912,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0913,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0914,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0915,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0916,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0917,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0918,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0919,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0920,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0921,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0922,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0923,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0924,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0925,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0926,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0927,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0928,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0929,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0930,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0931,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0932,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0933,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0934,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0935,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0936,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0937,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0938,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0939,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0940,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0941,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0942,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0943,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0944,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0945,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0946,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0947,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0948,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0949,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0950,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0951,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0952,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0953,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0954,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0955,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0956,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0957,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0958,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0959,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0960,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0961,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0962,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0963,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0964,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0965,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0966,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0967,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0968,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0969,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0970,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0971,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0972,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0973,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0974,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0975,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0976,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0977,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0978,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0979,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0980,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0981,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0982,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0983,physionet-train,8,0,0,0,8,100.0,1.000
Raw prompt,physionet-relabeled-train-0984,physionet-train,8,0,0,0,8,100.0,1.000
